,index,Asset amount,Asset date acquired,Asset type,Respondent ID,Asset data ID,Asset possesion type,debit acc,debit amt,credit acc,credit amt
822,822,8000.0,2020-02-18,Machinery,4499.0,AS00001005,Own,equipment,8000.0,equity,8000.0
823,823,8000.0,2020-02-18,Machinery,4499.0,AS00001005,Own,equipment,8000.0,equity,8000.0
824,824,8000.0,2020-02-18,Machinery,4499.0,AS00001005,Own,equipment,8000.0,equity,8000.0
825,825,8000.0,2020-02-18,Machinery,4499.0,AS00001005,Own,equipment,8000.0,equity,8000.0
826,826,8000.0,2012-06-10,Machinery,4499.0,AS00001005,Own,equipment,8000.0,equity,8000.0
827,827,8000.0,2012-06-10,Machinery,4499.0,AS00001005,Own,equipment,8000.0,equity,8000.0
828,828,6000.0,2020-03-19,"Building (factory, office, reception…)",4499.0,AS00001004,Rent,,,,
829,829,6000.0,2020-03-19,"Building (factory, office, reception…)",4499.0,AS00001004,Rent,,,,
830,830,6000.0,2020-03-19,"Building (factory, office, reception…)",4499.0,AS00001004,Rent,,,,
831,831,6000.0,2020-03-19,"Building (factory, office, reception…)",4499.0,AS00001004,Rent,,,,
832,832,6000.0,2020-03-19,"Building (factory, office, reception…)",4499.0,AS00001004,Rent,,,,
833,833,6000.0,2020-03-19,"Building (factory, office, reception…)",4499.0,AS00001004,Rent,,,,
834,834,6000.0,2012-07-10,"Building (factory, office, reception…)",4499.0,AS00001004,Rent,,,,
835,835,4000.0,2020-02-18,Machinery,4499.0,AS00001007,Own,equipment,4000.0,equity,4000.0
836,836,4000.0,2020-02-18,Machinery,4499.0,AS00001007,Own,equipment,4000.0,equity,4000.0
837,837,4000.0,2020-02-18,Machinery,4499.0,AS00001007,Own,equipment,4000.0,equity,4000.0
838,838,4000.0,2020-02-18,Machinery,4499.0,AS00001007,Own,equipment,4000.0,equity,4000.0
839,839,4000.0,2020-02-18,Machinery,4499.0,AS00001007,Own,equipment,4000.0,equity,4000.0
840,840,4000.0,2012-06-10,Machinery,4499.0,AS00001007,Own,equipment,4000.0,equity,4000.0
841,841,25000.0,2010-10-08,Machinery,4500.0,AS00001008,Own,equipment,25000.0,equity,25000.0
842,842,800000.0,2018-10-08,"Building (factory, office, reception…)",4500.0,AS00001674,Own,building,800000.0,equity,800000.0
843,843,15000.0,2018-05-18,Machinery,4500.0,AS00001864,Own,equipment,15000.0,equity,15000.0
844,844,20000.0,2019-05-18,Machinery,4500.0,AS00001865,Own,equipment,20000.0,equity,20000.0
845,845,7000.0,2014-09-20,Machinery,4501.0,AS00000895,Own,equipment,7000.0,equity,7000.0
846,846,10000.0,2014-04-25,Machinery,4501.0,AS00000893,Own,equipment,10000.0,equity,10000.0
847,847,20000.0,2010-08-13,Machinery,4501.0,AS00000896,Own,equipment,20000.0,equity,20000.0
848,848,5000.0,2015-06-03,"Building (factory, office, reception…)",4501.0,AS00005422,Rent,,,,
849,849,3500.0,2020-04-24,Tools & implements,4501.0,AS00000897,Own,equipment,3500.0,equity,3500.0
850,850,3500.0,2020-04-24,Machinery,4501.0,AS00000897,Own,equipment,3500.0,equity,3500.0
851,851,3500.0,2020-04-24,Machinery,4501.0,AS00000897,Own,equipment,3500.0,equity,3500.0
852,852,3500.0,2020-04-24,Other (specify),4501.0,AS00000897,Own,equipment,3500.0,equity,3500.0
853,853,30000.0,2020-01-02,Machinery,4502.0,AS00000847,Own,equipment,30000.0,equity,30000.0
854,854,10000.0,2019-12-31,"Building (factory, office, reception…)",4502.0,AS00003111,Own,building,10000.0,equity,10000.0
855,855,5000.0,2020-02-26,"Furniture (office : desks, chairs, tables, cupboards..…)",4502.0,AS00003112,Own,equipment,5000.0,equity,5000.0
856,856,60000.0,2017-07-11,Machinery,4503.0,AS00001525,Own,equipment,60000.0,equity,60000.0
857,857,15000.0,2017-07-11,Machinery,4503.0,AS00001527,Own,equipment,15000.0,equity,15000.0
858,858,45000.0,2017-07-11,"Electrical appliances (fan, vacuum cleaner...)",4503.0,AS00001524,Own,equipment,45000.0,equity,45000.0
859,859,35000.0,2020-12-14,"Electrical appliances (fan, vacuum cleaner...)",4503.0,AS00001526,Own,equipment,35000.0,equity,35000.0
860,860,54000.0,2021-06-01,Machinery,4503.0,AS00004380,Own,equipment,54000.0,equity,54000.0
861,861,54000.0,2021-06-01,Machinery,4503.0,AS00004380,Own,equipment,54000.0,equity,54000.0
862,862,63000.0,2021-06-01,Machinery,4503.0,AS00004381,Own,equipment,63000.0,equity,63000.0
863,863,35000.0,2019-04-22,"Furniture (office : desks, chairs, tables, cupboards..…)",4503.0,AS00001528,Own,equipment,35000.0,equity,35000.0
864,864,35000.0,2019-04-22,"Furniture (office : desks, chairs, tables, cupboards..…)",4503.0,AS00001528,Own,equipment,35000.0,equity,35000.0
865,865,35000.0,2019-04-22,"Furniture (office : desks, chairs, tables, cupboards..…)",4503.0,AS00001528,Own,equipment,35000.0,equity,35000.0
866,866,5850.0,2015-07-31,Machinery,4506.0,AS00001190,Own,equipment,5850.0,equity,5850.0
867,867,173550.0,2015-07-31,Machinery,4506.0,AS00001191,Own,equipment,173550.0,equity,173550.0
868,868,28860.0,2013-10-30,Machinery,4506.0,AS00001194,Own,equipment,28860.0,equity,28860.0
869,869,18135.0,2013-10-30,Machinery,4506.0,AS00001195,Own,equipment,18135.0,equity,18135.0
870,870,31200.0,2013-10-30,Machinery,4506.0,AS00001197,Own,equipment,31200.0,equity,31200.0
871,871,27000.0,2013-10-30,Machinery,4506.0,AS00001198,Own,equipment,27000.0,equity,27000.0
872,872,40950.0,2015-07-31,Machinery,4506.0,AS00001200,Own,equipment,40950.0,equity,40950.0
873,873,13000.0,2017-04-14,"Computers (laptop, desktop, display, keyboard, mouse)",4506.0,AS00001203,Own,equipment,13000.0,equity,13000.0
874,874,5000.0,2011-09-03,"Computers (laptop, desktop, display, keyboard, mouse)",4506.0,AS00001204,Own,equipment,5000.0,equity,5000.0
875,875,28000.0,2018-04-14,"Electrical appliances (fan, vacuum cleaner...)",4506.0,AS00001206,Own,equipment,28000.0,equity,28000.0
876,876,6200.0,2016-08-07,Machinery,4506.0,AS00001207,Own,equipment,6200.0,equity,6200.0
877,877,147420.0,2013-10-30,Other (specify),4506.0,AS00001196,Own,equipment,147420.0,equity,147420.0
878,878,15912.0,2015-07-31,"Inventory (stock, raw material)",4506.0,AS00001202,Own,,,,
879,879,48360.0,2015-07-31,Machinery,4506.0,AS00001192,Own,equipment,48360.0,equity,48360.0
880,880,168480.0,2015-07-31,Machinery,4506.0,AS00001193,Own,equipment,168480.0,equity,168480.0
881,881,4095.0,2013-10-30,"Furniture (office : desks, chairs, tables, cupboards..…)",4506.0,AS00001199,Own,equipment,4095.0,equity,4095.0
882,882,4095.0,2013-10-30,"Furniture (office : desks, chairs, tables, cupboards..…)",4506.0,AS00001199,Own,equipment,4095.0,equity,4095.0
883,883,4095.0,2013-10-30,"Furniture (office : desks, chairs, tables, cupboards..…)",4506.0,AS00001199,Own,equipment,4095.0,equity,4095.0
884,884,6848.0,2011-09-16,"Office equipment (printer, scanner, external harddrive, calculator, till...)",4506.0,AS00001205,Own,equipment,6848.0,equity,6848.0
885,885,6848.0,2011-09-16,"Office equipment (printer, scanner, external harddrive, calculator, till...)",4506.0,AS00001205,Own,equipment,6848.0,equity,6848.0
886,886,6848.0,2011-09-16,"Office equipment (printer, scanner, external harddrive, calculator, till...)",4506.0,AS00001205,Own,equipment,6848.0,equity,6848.0
887,887,6848.0,2011-09-16,"Office equipment (printer, scanner, external harddrive, calculator, till...)",4506.0,AS00001205,Own,equipment,6848.0,equity,6848.0
888,888,23400.0,2015-07-31,Other (specify),4506.0,AS00001201,Own,equipment,23400.0,equity,23400.0
889,889,23400.0,2015-07-31,Other (specify),4506.0,AS00001201,Own,equipment,23400.0,equity,23400.0
890,890,23400.0,2015-07-31,Other (specify),4506.0,AS00001201,Own,equipment,23400.0,equity,23400.0
891,891,11900.0,2018-03-10,"Building (factory, office, reception…)",4506.0,AS00005404,Rent,,,,
892,892,13600.0,2018-03-10,"Building (factory, office, reception…)",4506.0,AS00005404,Rent,,,,
893,893,60000.0,2011-04-14,Machinery,4507.0,AS00001047,Own,equipment,60000.0,equity,60000.0
894,894,4000.0,2011-04-14,Machinery,4507.0,AS00001049,Own,equipment,4000.0,equity,4000.0
895,895,3500.0,2011-04-14,Machinery,4507.0,AS00001052,Own,equipment,3500.0,equity,3500.0
896,896,20000.0,2011-04-14,"Computers (laptop, desktop, display, keyboard, mouse)",4507.0,AS00001053,Own,equipment,20000.0,equity,20000.0
897,897,40000.0,2011-04-14,"Office equipment (printer, scanner, external harddrive, calculator, till...)",4507.0,AS00001054,Own,equipment,40000.0,equity,40000.0
898,898,15000.0,2011-04-14,"Office equipment (printer, scanner, external harddrive, calculator, till...)",4507.0,AS00001055,Own,equipment,15000.0,equity,15000.0
899,899,3000.0,2019-04-14,"Inventory (stock, raw material)",4507.0,AS00001056,Own,,,,
900,900,10000.0,2011-04-14,Machinery,4507.0,AS00001058,Own,equipment,10000.0,equity,10000.0
901,901,35000.0,2019-04-14,"Electrical appliances (fan, vacuum cleaner...)",4507.0,AS00001059,Own,equipment,35000.0,equity,35000.0
902,902,21000000.0,2011-04-14,"Building (factory, office, reception…)",4507.0,AS00001060,Own,building,21000000.0,equity,21000000.0
903,903,200000.0,2010-04-14,Machinery,4507.0,AS00001050,Own,equipment,200000.0,equity,200000.0
904,904,15000.0,2011-04-14,"Furniture (office : desks, chairs, tables, cupboards..…)",4507.0,AS00001057,Own,equipment,15000.0,equity,15000.0
905,905,4000.0,2011-04-14,Machinery,4507.0,AS00001048,Own,equipment,4000.0,equity,4000.0
906,906,4000.0,2011-04-14,Machinery,4507.0,AS00001048,Own,equipment,4000.0,equity,4000.0
907,907,4000.0,2011-04-14,Machinery,4507.0,AS00001048,Own,equipment,4000.0,equity,4000.0
908,908,7000.0,2011-04-14,Machinery,4507.0,AS00001051,Own,equipment,7000.0,equity,7000.0
909,909,7000.0,2011-04-14,Machinery,4507.0,AS00001051,Own,equipment,7000.0,equity,7000.0
910,910,7000.0,2011-04-14,Machinery,4507.0,AS00001051,Own,equipment,7000.0,equity,7000.0
911,911,7292.0,2011-04-14,"Building (factory, office, reception…)",4507.0,AS00005764,Rent,,,,
912,912,4500.0,2020-12-16,Machinery,4508.0,AS00000835,Own,equipment,4500.0,equity,4500.0
913,913,4500.0,2020-12-16,"Computers (laptop, desktop, display, keyboard, mouse)",4508.0,AS00000835,Own,equipment,4500.0,equity,4500.0
914,914,4500.0,2018-05-23,"Building (factory, office, reception…)",4508.0,AS00001849,Rent,,,,
915,915,37000.0,2020-12-16,"Electrical appliances (fan, vacuum cleaner...)",4508.0,AS00000834,Own,equipment,37000.0,equity,37000.0
916,916,37000.0,2020-12-16,Machinery,4508.0,AS00000834,Own,equipment,37000.0,equity,37000.0
917,917,3000.0,2018-03-30,Machinery,4509.0,AS00001075,Own,equipment,3000.0,equity,3000.0
918,918,12000.0,2018-09-20,"Building (factory, office, reception…)",4509.0,AS00005417,Rent,,,,
919,919,8000.0,2021-12-23,"Computers (laptop, desktop, display, keyboard, mouse)",4509.0,AS00008111,Own,equipment,8000.0,equity,8000.0
920,920,8000.0,2018-06-11,"Building (factory, office, reception…)",4510.0,AS00001167,Rent,,,,
921,921,30000.0,2019-08-12,"Furniture (office : desks, chairs, tables, cupboards..…)",4510.0,AS00001835,Own,equipment,30000.0,equity,30000.0
922,922,30000.0,,"Furniture (office : desks, chairs, tables, cupboards..…)",4510.0,AS00001835,Own,equipment,30000.0,equity,30000.0
923,923,2000.0,2020-09-09,"Furniture (office : desks, chairs, tables, cupboards..…)",4510.0,AS00001832,Own,equipment,2000.0,equity,2000.0
924,924,2000.0,,"Furniture (office : desks, chairs, tables, cupboards..…)",4510.0,AS00001832,Own,equipment,2000.0,equity,2000.0
925,925,540.0,2020-11-20,"Furniture (office : desks, chairs, tables, cupboards..…)",4510.0,AS00001833,Own,equipment,540.0,equity,540.0
926,926,540.0,,"Furniture (office : desks, chairs, tables, cupboards..…)",4510.0,AS00001833,Own,equipment,540.0,equity,540.0
927,927,15000.0,2020-04-08,"Furniture (office : desks, chairs, tables, cupboards..…)",4510.0,AS00001836,Own,equipment,15000.0,equity,15000.0
928,928,15000.0,,"Furniture (office : desks, chairs, tables, cupboards..…)",4510.0,AS00001836,Own,equipment,15000.0,equity,15000.0
929,929,40000.0,2019-05-22,"Furniture (office : desks, chairs, tables, cupboards..…)",4510.0,AS00001834,Own,equipment,40000.0,equity,40000.0
930,930,40000.0,,"Furniture (office : desks, chairs, tables, cupboards..…)",4510.0,AS00001834,Own,equipment,40000.0,equity,40000.0
931,931,27700.0,2013-04-04,Machinery,4511.0,AS00001688,Own,equipment,27700.0,equity,27700.0
932,932,27700.0,,Machinery,4511.0,AS00001688,Own,equipment,27700.0,equity,27700.0
933,933,20000.0,2014-06-26,Machinery,4511.0,AS00001686,Own,equipment,20000.0,equity,20000.0
934,934,20000.0,,Machinery,4511.0,AS00001686,Own,equipment,20000.0,equity,20000.0
935,935,68000.0,2015-02-11,Machinery,4511.0,AS00001684,Own,equipment,68000.0,equity,68000.0
936,936,68000.0,,Machinery,4511.0,AS00001684,Own,equipment,68000.0,equity,68000.0
937,937,26000.0,2015-09-02,Machinery,4511.0,AS00001685,Own,equipment,26000.0,equity,26000.0
938,938,26000.0,,Machinery,4511.0,AS00001685,Own,equipment,26000.0,equity,26000.0
939,939,45000.0,2016-06-14,"Inventory (stock, raw material)",4511.0,AS00001690,Own,,,,
940,940,45000.0,,"Inventory (stock, raw material)",4511.0,AS00001690,Own,,,,
941,941,40000.0,2017-08-17,Machinery,4511.0,AS00001689,Own,equipment,40000.0,equity,40000.0
942,942,40000.0,,Machinery,4511.0,AS00001689,Own,equipment,40000.0,equity,40000.0
943,943,12500.0,2019-03-03,Machinery,4511.0,AS00001687,Own,equipment,12500.0,equity,12500.0
944,944,12500.0,2021-03-03,Machinery,4511.0,AS00001687,Own,equipment,12500.0,equity,12500.0
945,945,12500.0,,Machinery,4511.0,AS00001687,Own,equipment,12500.0,equity,12500.0
946,946,650.0,2013-04-04,"Building (factory, office, reception…)",4511.0,AS00001273,Rent,,,,
947,947,650.0,2013-04-04,"Building (factory, office, reception…)",4511.0,AS00001273,Rent,,,,
948,948,650.0,,"Building (factory, office, reception…)",4511.0,AS00001273,Rent,,,,
949,949,50000.0,2014-06-10,"Vehicles (cars, motorbikes, bicycles, truck, bus, tractor…)",4511.0,AS00001271,Own,equipment,50000.0,equity,50000.0
950,950,50000.0,2014-06-10,"Vehicles (cars, motorbikes, bicycles, truck, bus, tractor…)",4511.0,AS00001271,Own,equipment,50000.0,equity,50000.0
951,951,50000.0,,"Vehicles (cars, motorbikes, bicycles, truck, bus, tractor…)",4511.0,AS00001271,Own,equipment,50000.0,equity,50000.0
952,952,3000.0,2020-10-05,"Building (factory, office, reception…)",4513.0,AS00001278,Rent,,,,
953,953,12000.0,2011-03-14,Machinery,4513.0,AS00001279,Own,equipment,12000.0,equity,12000.0
954,954,23000.0,2014-05-16,Machinery,4513.0,AS00001294,Own,equipment,23000.0,equity,23000.0
955,955,27000.0,2020-02-19,Machinery,4513.0,AS00001295,Own,equipment,27000.0,equity,27000.0
956,956,19400.0,2017-03-21,"Electrical appliances (fan, vacuum cleaner...)",4513.0,AS00001296,Own,equipment,19400.0,equity,19400.0
957,957,30000.0,2020-10-08,"Inventory (stock, raw material)",4513.0,AS00001298,Own,,,,
958,958,50000.0,2015-01-08,Machinery,4517.0,AS00001139,Own,equipment,50000.0,equity,50000.0
959,959,66000.0,2016-10-20,Machinery,4517.0,AS00001140,Own,equipment,66000.0,equity,66000.0
960,960,58000.0,2018-09-12,Machinery,4517.0,AS00001141,Own,equipment,58000.0,equity,58000.0
961,961,17000.0,2020-10-15,Machinery,4517.0,AS00001142,Own,equipment,17000.0,equity,17000.0
962,962,8000.0,2017-10-10,"Computers (laptop, desktop, display, keyboard, mouse)",4517.0,AS00001143,Own,equipment,8000.0,equity,8000.0
963,963,12000.0,2019-07-18,"Electrical appliances (fan, vacuum cleaner...)",4517.0,AS00001144,Own,equipment,12000.0,equity,12000.0
964,964,13200.0,2016-10-18,"Furniture (office : desks, chairs, tables, cupboards..…)",4517.0,AS00001145,Own,equipment,13200.0,equity,13200.0
965,965,30000.0,2015-08-12,"Furniture (office : desks, chairs, tables, cupboards..…)",4517.0,AS00001146,Own,equipment,30000.0,equity,30000.0
966,966,4600.0,2016-11-17,"Furniture (office : desks, chairs, tables, cupboards..…)",4517.0,AS00001147,Own,equipment,4600.0,equity,4600.0
967,967,5000.0,2018-07-19,Machinery,4517.0,AS00001148,Own,equipment,5000.0,equity,5000.0
968,968,30000.0,2018-07-10,"Electrical appliances (fan, vacuum cleaner...)",4517.0,AS00001149,Own,equipment,30000.0,equity,30000.0
969,969,1211.96,2017-01-12,"Building (factory, office, reception…)",4517.0,AS00001713,Rent,,,,
970,970,15000.0,2012-02-01,Machinery,4518.0,AS00001262,Own,equipment,15000.0,equity,15000.0
971,971,12000.0,2015-11-06,Machinery,4518.0,AS00001265,Own,equipment,12000.0,equity,12000.0
972,972,12000.0,,Machinery,4518.0,AS00001265,Own,equipment,12000.0,equity,12000.0
973,973,36000.0,2013-06-01,Machinery,4518.0,AS00001263,Own,equipment,36000.0,equity,36000.0
974,974,36000.0,,Machinery,4518.0,AS00001263,Own,equipment,36000.0,equity,36000.0
975,975,240000.0,2018-06-26,Machinery,4518.0,AS00001266,Own,equipment,240000.0,equity,240000.0
976,976,240000.0,,Machinery,4518.0,AS00001266,Own,equipment,240000.0,equity,240000.0
977,977,10000.0,2012-04-11,"Office equipment (printer, scanner, external harddrive, calculator, till...)",4518.0,AS00001269,Own,equipment,10000.0,equity,10000.0
978,978,10000.0,,"Office equipment (printer, scanner, external harddrive, calculator, till...)",4518.0,AS00001269,Own,equipment,10000.0,equity,10000.0
979,979,7000.0,2015-11-06,Machinery,4518.0,AS00001264,Own,equipment,7000.0,equity,7000.0
980,980,7000.0,,Machinery,4518.0,AS00001264,Own,equipment,7000.0,equity,7000.0
981,981,10000.0,2015-11-06,Machinery,4518.0,AS00001267,Own,equipment,10000.0,equity,10000.0
982,982,10000.0,,Machinery,4518.0,AS00001267,Own,equipment,10000.0,equity,10000.0
983,983,1150.0,2012-04-11,"Building (factory, office, reception…)",4518.0,AS00001270,Rent,,,,
984,984,1150.0,2012-04-11,"Building (factory, office, reception…)",4518.0,AS00001270,Rent,,,,
985,985,1150.0,,"Building (factory, office, reception…)",4518.0,AS00001270,Rent,,,,
986,986,30000.0,2020-06-26,"Inventory (stock, raw material)",4518.0,AS00001268,Own,,,,
987,987,30000.0,2020-06-26,"Inventory (stock, raw material)",4518.0,AS00001268,Own,,,,
988,988,30000.0,,"Inventory (stock, raw material)",4518.0,AS00001268,Own,,,,
989,989,40000.0,2020-11-25,Machinery,4520.0,AS00001224,Own,equipment,40000.0,equity,40000.0
990,990,7000.0,2019-04-22,Machinery,4520.0,AS00001520,Own,equipment,7000.0,equity,7000.0
991,991,9000.0,2020-03-30,Machinery,4520.0,AS00001521,Own,equipment,9000.0,equity,9000.0
992,992,4000.0,2019-02-28,Machinery,4520.0,AS00001522,Own,equipment,4000.0,equity,4000.0
993,993,14000.0,2019-06-29,Machinery,4520.0,AS00001523,Own,equipment,14000.0,equity,14000.0
994,994,5000.0,2020-02-17,"Building (factory, office, reception…)",4521.0,AS00001208,Rent,,,,
995,995,80000.0,2018-04-09,Machinery,4521.0,AS00001209,Own,equipment,80000.0,equity,80000.0
996,996,26000.0,2020-04-21,Other (specify),4521.0,AS00002737,Own,equipment,26000.0,equity,26000.0
997,997,4000.0,2020-07-16,"Furniture (office : desks, chairs, tables, cupboards..…)",4521.0,AS00002738,Own,equipment,4000.0,equity,4000.0
998,998,300.0,2020-08-10,"Furniture (office : desks, chairs, tables, cupboards..…)",4521.0,AS00002739,Own,equipment,300.0,equity,300.0
999,999,20000.0,2020-12-19,Machinery,4521.0,AS00002740,Own,equipment,20000.0,equity,20000.0
1000,1000,25000.0,2020-06-10,Other (specify),4521.0,AS00002742,Own,equipment,25000.0,equity,25000.0
1001,1001,25000.0,2020-06-10,Other (specify),4521.0,AS00002742,Own,equipment,25000.0,equity,25000.0
1002,1002,220000.0,2020-08-01,Machinery,4522.0,AS00001219,Own,equipment,220000.0,equity,220000.0
1003,1003,20000.0,2014-04-15,Machinery,4522.0,AS00001223,Own,equipment,20000.0,equity,20000.0
1004,1004,33000.0,2016-04-15,Machinery,4522.0,AS00001225,Own,equipment,33000.0,equity,33000.0
1005,1005,35000.0,2016-04-15,Machinery,4522.0,AS00001226,Own,equipment,35000.0,equity,35000.0
1006,1006,35000.0,2016-04-15,Machinery,4522.0,AS00001226,Own,equipment,35000.0,equity,35000.0
1007,1007,120000.0,2021-03-01,Machinery,4522.0,AS00001220,Own,equipment,120000.0,equity,120000.0
1008,1008,120000.0,2021-03-01,Machinery,4522.0,AS00001220,Own,equipment,120000.0,equity,120000.0
1009,1009,300000.0,2021-05-17,Machinery,4522.0,AS00003280,Own,equipment,300000.0,equity,300000.0
1010,1010,10500.0,2021-03-01,"Inventory (stock, raw material)",4522.0,AS00001227,Own,,,,
